timestamp_ms,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
15710,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15712,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15714,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15716,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15718,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15720,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15722,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15724,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15726,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15728,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15730,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15732,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15734,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15736,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15738,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15740,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15742,993,993,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
15744,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15746,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15748,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15750,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15752,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15754,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15756,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15758,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15760,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15762,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15764,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15766,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15768,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
15770,993,993,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
15772,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15774,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15776,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15778,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15780,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15782,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15784,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15786,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15788,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15790,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15792,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15794,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15796,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15798,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15800,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15802,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15804,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15806,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
15808,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
15810,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
15812,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
15814,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
15816,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
15818,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
15820,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
15822,993,993,1057,990,1811,172,172,172,992,992,992,992,992,992,992,992
15824,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15826,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15828,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15830,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15832,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15834,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15836,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15838,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15840,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15842,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15844,993,993,1056,990,1811,172,172,172,992,992,992,992,992,992,992,992
15846,993,993,1054,990,1811,172,172,172,992,992,992,992,992,992,992,992
15848,993,993,1054,990,1811,172,172,172,992,992,992,992,992,992,992,992
15850,993,993,1054,990,1811,172,172,172,992,992,992,992,992,992,992,992
15852,993,993,1054,990,1811,172,172,172,992,992,992,992,992,992,992,992
15854,993,993,1054,990,1811,172,172,172,992,992,992,992,992,992,992,992
15856,993,993,1054,990,1811,172,172,172,992,992,992,992,992,992,992,992
15858,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15860,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15862,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15864,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15866,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15868,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15870,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15872,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15874,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15876,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15878,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15880,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15882,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15884,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15886,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15888,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15890,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15892,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15894,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15896,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15898,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15900,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15902,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15904,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15906,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15908,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15910,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15912,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15914,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15916,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15918,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15920,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15922,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15924,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15926,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15928,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15930,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15932,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15934,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15936,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15938,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15940,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15942,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15944,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15946,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15948,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15950,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15952,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15954,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15956,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15958,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15960,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15962,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15964,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15966,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15968,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15970,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15972,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15974,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15976,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15978,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15980,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15982,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15984,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15986,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15988,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15990,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15992,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15994,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15996,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
15998,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
16000,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
16002,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
16004,993,993,1052,990,1811,172,172,172,992,992,992,992,992,992,992,992
16006,993,993,1051,990,1811,172,172,172,992,992,992,992,992,992,992,992
16008,993,993,1049,990,1811,172,172,172,992,992,992,992,992,992,992,992
16010,993,993,1049,990,1811,172,172,172,992,992,992,992,992,992,992,992
16012,993,993,1049,990,1811,172,172,172,992,992,992,992,992,992,992,992
16014,993,993,1048,990,1811,172,172,172,992,992,992,992,992,992,992,992
16016,993,993,1048,990,1811,172,172,172,992,992,992,992,992,992,992,992
16018,993,993,1046,990,1811,172,172,172,992,992,992,992,992,992,992,992
16020,993,993,1046,990,1811,172,172,172,992,992,992,992,992,992,992,992
16022,993,993,1044,990,1811,172,172,172,992,992,992,992,992,992,992,992
16024,993,993,1043,990,1811,172,172,172,992,992,992,992,992,992,992,992
16026,993,993,1043,990,1811,172,172,172,992,992,992,992,992,992,992,992
16028,993,993,1043,990,1811,172,172,172,992,992,992,992,992,992,992,992
16030,993,993,1043,990,1811,172,172,172,992,992,992,992,992,992,992,992
16032,993,993,1043,990,1811,172,172,172,992,992,992,992,992,992,992,992
16034,993,993,1041,990,1811,172,172,172,992,992,992,992,992,992,992,992
16036,993,993,1040,990,1811,172,172,172,992,992,992,992,992,992,992,992
16038,993,993,1038,990,1811,172,172,172,992,992,992,992,992,992,992,992
16040,993,987,1038,990,1811,172,172,172,992,992,992,992,992,992,992,992
16042,993,987,1038,990,1811,172,172,172,992,992,992,992,992,992,992,992
16044,993,969,1038,990,1811,172,172,172,992,992,992,992,992,992,992,992
16046,993,969,1038,990,1811,172,172,172,992,992,992,992,992,992,992,992
16048,993,940,1038,990,1811,172,172,172,992,992,992,992,992,992,992,992
16050,993,940,1033,990,1811,172,172,172,992,992,992,992,992,992,992,992
16052,1006,923,1030,990,1811,172,172,172,992,992,992,992,992,992,992,992
16054,1006,923,1028,990,1811,172,172,172,992,992,992,992,992,992,992,992
16056,1028,891,1027,990,1811,172,172,172,992,992,992,992,992,992,992,992
16058,1028,891,1025,990,1811,172,172,172,992,992,992,992,992,992,992,992
16060,1046,875,1024,990,1811,172,172,172,992,992,992,992,992,992,992,992
16062,1046,875,1020,990,1811,172,172,172,992,992,992,992,992,992,992,992
16064,1060,855,1019,990,1811,172,172,172,992,992,992,992,992,992,992,992
16066,1060,855,1019,990,1811,172,172,172,992,992,992,992,992,992,992,992
16068,1073,836,1019,990,1811,172,172,172,992,992,992,992,992,992,992,992
16070,1073,836,1017,990,1811,172,172,172,992,992,992,992,992,992,992,992
16072,1086,823,1016,990,1811,172,172,172,992,992,992,992,992,992,992,992
16074,1086,823,1012,990,1811,172,172,172,992,992,992,992,992,992,992,992
16076,1094,804,1011,990,1811,172,172,172,992,992,992,992,992,992,992,992
16078,1094,804,1009,990,1811,172,172,172,992,992,992,992,992,992,992,992
16080,1105,791,1008,990,1811,172,172,172,992,992,992,992,992,992,992,992
16082,1105,791,1006,990,1811,172,172,172,992,992,992,992,992,992,992,992
16084,1113,769,1006,990,1811,172,172,172,992,992,992,992,992,992,992,992
16086,1113,769,1004,990,1811,172,172,172,992,992,992,992,992,992,992,992
16088,1113,769,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16090,1113,769,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16092,1129,742,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16094,1129,742,1001,990,1811,172,172,172,992,992,992,992,992,992,992,992
16096,1134,729,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16098,1134,729,998,990,1811,172,172,172,992,992,992,992,992,992,992,992
16100,1142,719,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16102,1142,719,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16104,1147,710,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16106,1147,710,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16108,1153,703,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16110,1153,703,993,990,1811,172,172,172,992,992,992,992,992,992,992,992
16112,1161,697,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16114,1161,697,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16116,1164,687,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16118,1164,687,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16120,1169,681,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16122,1169,681,988,990,1811,172,172,172,992,992,992,992,992,992,992,992
16124,1171,673,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16126,1171,673,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16128,1171,671,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16130,1171,671,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16132,1166,671,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16134,1166,671,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16136,1161,676,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16138,1161,676,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16140,1153,681,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16142,1153,681,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16144,1148,686,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16146,1148,686,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16148,1142,689,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16150,1142,689,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16152,1134,695,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16154,1134,695,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16156,1132,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16158,1132,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16160,1126,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16162,1126,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16164,1123,699,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16166,1123,699,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16168,1121,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16170,1121,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16172,1118,695,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16174,1118,695,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16176,1116,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16178,1116,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16180,1116,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16182,1116,697,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16184,1116,695,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16186,1116,695,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16188,1113,689,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16190,1113,689,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16192,1113,687,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16194,1113,687,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16196,1115,679,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16198,1115,679,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16200,1110,676,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16202,1110,676,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16204,1110,668,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16206,1110,668,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16208,1110,663,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16210,1110,663,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16212,1110,660,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16214,1110,660,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16216,1110,655,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16218,1110,655,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16220,1110,649,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16222,1110,649,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16224,1108,644,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16226,1108,644,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16228,1110,641,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16230,1110,641,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16232,1110,638,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16234,1110,638,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16236,1108,636,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16238,1108,636,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16240,1108,633,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16242,1108,633,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16244,1108,630,987,990,1811,172,172,172,992,992,992,992,992,992,992,992
16246,1108,630,990,990,1811,172,172,172,992,992,992,992,992,992,992,992
16248,1108,628,990,990,1811,172,172,172,992,992,992,992,992,992,992,992
16250,1108,628,988,990,1811,172,172,172,992,992,992,992,992,992,992,992
16252,1108,625,988,990,1811,172,172,172,992,992,992,992,992,992,992,992
16254,1108,625,990,990,1811,172,172,172,992,992,992,992,992,992,992,992
16256,1107,623,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16258,1107,623,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16260,1107,622,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16262,1107,622,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16264,1105,622,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16266,1105,622,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16268,1102,620,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16270,1102,620,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16272,1102,620,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16274,1102,620,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16276,1100,620,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16278,1100,620,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16280,1100,620,992,990,1811,172,172,172,992,992,992,992,992,992,992,992
16282,1100,620,993,990,1811,172,172,172,992,992,992,992,992,992,992,992
16284,1097,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16286,1097,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16288,1094,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16290,1094,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16292,1094,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16294,1094,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16296,1094,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16298,1094,620,993,990,1811,172,172,172,992,992,992,992,992,992,992,992
16300,1092,622,993,990,1811,172,172,172,992,992,992,992,992,992,992,992
16302,1092,622,993,990,1811,172,172,172,992,992,992,992,992,992,992,992
16304,1092,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16306,1092,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16308,1091,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16310,1091,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16312,1091,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16314,1091,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16316,1086,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16318,1086,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16320,1083,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16322,1083,620,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16324,1081,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16326,1081,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16328,1078,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16330,1078,622,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16332,1078,623,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16334,1078,623,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16336,1078,625,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16338,1078,625,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16340,1075,625,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16342,1075,625,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16344,1075,625,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16346,1075,625,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16348,1070,631,995,990,1811,172,172,172,992,992,992,992,992,992,992,992
16350,1070,631,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16352,1070,633,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16354,1070,633,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16356,1068,636,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16358,1068,636,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16360,1065,641,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16362,1065,641,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16364,1062,644,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16366,1062,644,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16368,1060,654,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16370,1060,654,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16372,1057,657,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16374,1057,657,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16376,1052,665,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16378,1052,665,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16380,1048,673,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16382,1048,673,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16384,1040,687,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16386,1040,687,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16388,1030,702,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16390,1030,702,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16392,1019,711,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16394,1019,711,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16396,1008,727,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16398,1008,727,998,990,1811,172,172,172,992,992,992,992,992,992,992,992
16400,995,737,998,990,1811,172,172,172,992,992,992,992,992,992,992,992
16402,995,737,998,990,1811,172,172,172,992,992,992,992,992,992,992,992
16404,993,748,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16406,993,748,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16408,993,769,996,990,1811,172,172,172,992,992,992,992,992,992,992,992
16410,993,769,998,990,1811,172,172,172,992,992,992,992,992,992,992,992
16412,993,791,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16414,993,791,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16416,993,807,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16418,993,807,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16420,993,835,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16422,993,835,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16424,993,871,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16426,993,871,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16428,993,903,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16430,993,903,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16432,993,964,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16434,993,964,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16436,993,993,1000,990,1811,172,172,172,992,992,992,992,992,992,992,992
16438,993,993,1001,990,1811,172,172,172,992,992,992,992,992,992,992,992
16440,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16442,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16444,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16446,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16448,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16450,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16452,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16454,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16456,993,993,1003,990,1811,172,172,172,992,992,992,992,992,992,992,992
16458,993,993,1004,990,1811,172,172,172,992,992,992,992,992,992,992,992
